L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36
21.500,37.500,37.500,0.100,110.345,99.471,18.355,-0.000,9.910,17.073,9.585,8.389,17.646,15.882,8.937,18.126,21.716,9.140,18.325,28.400,9.857,18.660,35.316,10.410,19.517,41.658,11.342,20.024,48.852,12.636,20.495,55.031,14.388,21.028,62.361,16.910,21.614,68.488,19.466,20.993,76.741,22.585,10.631,-0.000,20.574,9.459,9.762,22.531,9.710,14.849,23.107,9.848,22.713,23.085,10.395,27.095,23.859,10.504,34.996,24.186,11.089,39.741,25.225,11.459,47.123,26.217,12.132,50.924,27.799,12.300,58.409,29.880,12.723,61.961,32.008,12.029,70.794,35.808,24.738,-0.000,19.561,25.684,9.951,22.511,25.671,13.930,23.144,26.286,21.848,23.189,26.357,26.019,23.927,26.936,33.883,24.350,27.106,38.233,25.267,27.984,45.655,26.419,28.112,49.988,28.033,28.792,57.605,30.237,28.598,62.051,32.641,29.055,70.824,36.250
21.000,37.500,37.500,0.100,110.345,99.471,18.355,-0.000,9.910,17.073,9.585,8.389,17.646,15.882,8.937,18.126,21.716,9.140,18.325,28.400,9.857,18.660,35.316,10.410,19.517,41.658,11.342,20.024,48.852,12.636,20.495,55.031,14.388,21.028,62.361,16.910,21.614,68.488,19.466,20.993,76.741,22.585,10.631,-0.000,20.574,9.459,9.762,22.531,9.710,14.849,23.107,9.848,22.713,23.085,10.395,27.095,23.859,10.504,34.996,24.186,11.089,39.741,25.225,11.459,47.123,26.217,12.132,50.924,27.799,12.300,58.409,29.880,12.723,61.961,32.008,12.029,70.794,35.808,24.738,-0.000,19.561,25.684,9.951,22.511,25.671,13.930,23.144,26.286,21.848,23.189,26.357,26.019,23.927,26.936,33.883,24.350,27.106,38.233,25.267,27.984,45.655,26.419,28.112,49.988,28.033,28.792,57.605,30.237,28.598,62.051,32.641,29.055,70.824,36.250
20.500,37.500,37.500,0.100,110.345,99.471,18.355,-0.000,9.910,17.073,9.585,8.389,17.646,15.882,8.937,18.126,21.716,9.140,18.325,28.400,9.857,18.660,35.316,10.410,19.517,41.658,11.342,20.024,48.852,12.636,20.495,55.031,14.388,21.028,62.361,16.910,21.614,68.488,19.466,20.993,76.741,22.585,10.631,-0.000,20.574,9.459,9.762,22.531,9.710,14.849,23.107,9.848,22.713,23.085,10.395,27.095,23.859,10.504,34.996,24.186,11.089,39.741,25.225,11.459,47.123,26.217,12.132,50.924,27.799,12.300,58.409,29.880,12.723,61.961,32.008,12.029,70.794,35.808,24.738,-0.000,19.561,25.684,9.951,22.511,25.671,13.930,23.144,26.286,21.848,23.189,26.357,26.019,23.927,26.936,33.883,24.350,27.106,38.233,25.267,27.984,45.655,26.419,28.112,49.988,28.033,28.792,57.605,30.237,28.598,62.051,32.641,29.055,70.824,36.250
20.000,37.500,37.500,0.100,110.150,99.157,18.355,-0.000,9.910,17.072,9.596,8.391,17.644,15.904,8.945,18.131,21.800,9.167,18.333,28.489,9.917,18.675,35.460,10.528,19.537,41.802,11.521,20.056,49.055,12.928,20.531,55.219,14.785,21.071,62.582,17.500,21.655,68.658,20.217,21.028,76.897,23.617,10.631,-0.000,20.574,9.459,9.762,22.532,9.711,14.865,23.114,9.852,22.728,23.114,10.403,27.123,23.913,10.517,35.016,24.297,11.106,39.761,25.386,11.479,47.113,26.472,12.154,50.892,28.122,12.324,58.307,30.354,12.747,61.804,32.572,12.042,70.521,36.618,24.738,-0.000,19.561,25.685,9.951,22.512,25.673,13.940,23.148,26.291,21.855,23.215,26.365,26.034,23.974,26.948,33.889,24.454,27.121,38.241,25.415,28.003,45.628,26.661,28.134,49.945,28.352,28.815,57.488,30.708,28.618,61.882,33.231,29.074,70.542,37.087
19.500,37.500,37.500,0.100,110.150,99.157,18.355,-0.000,9.910,17.072,9.596,8.391,17.644,15.904,8.945,18.131,21.800,9.167,18.333,28.489,9.917,18.675,35.460,10.528,19.537,41.802,11.521,20.056,49.055,12.928,20.531,55.219,14.785,21.071,62.582,17.500,21.655,68.658,20.217,21.028,76.897,23.617,10.631,-0.000,20.574,9.459,9.762,22.532,9.711,14.865,23.114,9.852,22.728,23.114,10.403,27.123,23.913,10.517,35.016,24.297,11.106,39.761,25.386,11.479,47.113,26.472,12.154,50.892,28.122,12.324,58.307,30.354,12.747,61.804,32.572,12.042,70.521,36.618,24.738,-0.000,19.561,25.685,9.951,22.512,25.673,13.940,23.148,26.291,21.855,23.215,26.365,26.034,23.974,26.948,33.889,24.454,27.121,38.241,25.415,28.003,45.628,26.661,28.134,49.945,28.352,28.815,57.488,30.708,28.618,61.882,33.231,29.074,70.542,37.087
19.000,37.500,37.500,0.100,110.150,99.157,18.355,-0.000,9.910,17.072,9.596,8.391,17.644,15.904,8.945,18.131,21.800,9.167,18.333,28.489,9.917,18.675,35.460,10.528,19.537,41.802,11.521,20.056,49.055,12.928,20.531,55.219,14.785,21.071,62.582,17.500,21.655,68.658,20.217,21.028,76.897,23.617,10.631,-0.000,20.574,9.459,9.762,22.532,9.711,14.865,23.114,9.852,22.728,23.114,10.403,27.123,23.913,10.517,35.016,24.297,11.106,39.761,25.386,11.479,47.113,26.472,12.154,50.892,28.122,12.324,58.307,30.354,12.747,61.804,32.572,12.042,70.521,36.618,24.738,-0.000,19.561,25.685,9.951,22.512,25.673,13.940,23.148,26.291,21.855,23.215,26.365,26.034,23.974,26.948,33.889,24.454,27.121,38.241,25.415,28.003,45.628,26.661,28.134,49.945,28.352,28.815,57.488,30.708,28.618,61.882,33.231,29.074,70.542,37.087
18.500,37.500,37.500,0.100,109.959,98.845,18.355,-0.000,9.910,17.070,9.607,8.393,17.643,15.925,8.952,18.135,21.882,9.194,18.341,28.577,9.977,18.689,35.600,10.645,19.556,41.943,11.701,20.086,49.251,13.218,20.564,55.396,15.179,21.111,62.786,18.081,21.693,68.807,20.952,21.060,77.020,24.620,10.631,-0.000,20.574,9.459,9.762,22.533,9.713,14.881,23.122,9.856,22.742,23.144,10.410,27.149,23.967,10.529,35.033,24.408,11.123,39.777,25.546,11.498,47.099,26.723,12.175,50.856,28.440,12.347,58.202,30.816,12.768,61.644,33.118,12.053,70.243,37.396,24.738,-0.000,19.561,25.686,9.951,22.512,25.674,13.950,23.151,26.296,21.861,23.241,26.372,26.047,24.020,26.960,33.893,24.557,27.136,38.246,25.562,28.021,45.599,26.899,28.154,49.898,28.666,28.837,57.367,31.168,28.637,61.708,33.802,29.090,70.254,37.891
18.000,37.500,37.500,0.100,109.959,98.845,18.355,-0.000,9.910,17.070,9.607,8.393,17.643,15.925,8.952,18.135,21.882,9.194,18.341,28.577,9.977,18.689,35.600,10.645,19.556,41.943,11.701,20.086,49.251,13.218,20.564,55.396,15.179,21.111,62.786,18.081,21.693,68.807,20.952,21.060,77.020,24.620,10.631,-0.000,20.574,9.459,9.762,22.533,9.713,14.881,23.122,9.856,22.742,23.144,10.410,27.149,23.967,10.529,35.033,24.408,11.123,39.777,25.546,11.498,47.099,26.723,12.175,50.856,28.440,12.347,58.202,30.816,12.768,61.644,33.118,12.053,70.243,37.396,24.738,-0.000,19.561,25.686,9.951,22.512,25.674,13.950,23.151,26.296,21.861,23.241,26.372,26.047,24.020,26.960,33.893,24.557,27.136,38.246,25.562,28.021,45.599,26.899,28.154,49.898,28.666,28.837,57.367,31.168,28.637,61.708,33.802,29.090,70.254,37.891
17.500,37.500,37.500,0.100,109.959,98.845,18.355,-0.000,9.910,17.070,9.607,8.393,17.643,15.925,8.952,18.135,21.882,9.194,18.341,28.577,9.977,18.689,35.600,10.645,19.556,41.943,11.701,20.086,49.251,13.218,20.564,55.396,15.179,21.111,62.786,18.081,21.693,68.807,20.952,21.060,77.020,24.620,10.631,-0.000,20.574,9.459,9.762,22.533,9.713,14.881,23.122,9.856,22.742,23.144,10.410,27.149,23.967,10.529,35.033,24.408,11.123,39.777,25.546,11.498,47.099,26.723,12.175,50.856,28.440,12.347,58.202,30.816,12.768,61.644,33.118,12.053,70.243,37.396,24.738,-0.000,19.561,25.686,9.951,22.512,25.674,13.950,23.151,26.296,21.861,23.241,26.372,26.047,24.020,26.960,33.893,24.557,27.136,38.246,25.562,28.021,45.599,26.899,28.154,49.898,28.666,28.837,57.367,31.168,28.637,61.708,33.802,29.090,70.254,37.891
17.000,37.500,37.500,0.100,109.772,98.536,18.355,-0.000,9.910,17.069,9.618,8.395,17.641,15.946,8.960,18.139,21.963,9.222,18.347,28.662,10.037,18.702,35.737,10.764,19.575,42.079,11.881,20.115,49.439,13.508,20.596,55.564,15.571,21.149,62.974,18.655,21.729,68.936,21.673,21.089,77.114,25.597,10.631,-0.000,20.574,9.459,9.763,22.534,9.715,14.895,23.129,9.859,22.754,23.174,10.417,27.173,24.021,10.541,35.048,24.519,11.138,39.790,25.705,11.516,47.081,26.971,12.195,50.816,28.752,12.367,58.093,31.266,12.788,61.480,33.647,12.063,69.961,38.147,24.738,-0.000,19.561,25.686,9.951,22.513,25.675,13.959,23.155,26.301,21.866,23.266,26.379,26.059,24.067,26.971,33.894,24.659,27.149,38.248,25.708,28.039,45.566,27.135,28.173,49.847,28.974,28.857,57.243,31.616,28.654,61.531,34.356,29.105,69.962,38.666
16.500,37.500,37.500,0.100,109.772,98.536,18.355,-0.000,9.910,17.069,9.618,8.395,17.641,15.946,8.960,18.139,21.963,9.222,18.347,28.662,10.037,18.702,35.737,10.764,19.575,42.079,11.881,20.115,49.439,13.508,20.596,55.564,15.571,21.149,62.974,18.655,21.729,68.936,21.673,21.089,77.114,25.597,10.631,-0.000,20.574,9.459,9.763,22.534,9.715,14.895,23.129,9.859,22.754,23.174,10.417,27.173,24.021,10.541,35.048,24.519,11.138,39.790,25.705,11.516,47.081,26.971,12.195,50.816,28.752,12.367,58.093,31.266,12.788,61.480,33.647,12.063,69.961,38.147,24.738,-0.000,19.561,25.686,9.951,22.513,25.675,13.959,23.155,26.301,21.866,23.266,26.379,26.059,24.067,26.971,33.894,24.659,27.149,38.248,25.708,28.039,45.566,27.135,28.173,49.847,28.974,28.857,57.243,31.616,28.654,61.531,34.356,29.105,69.962,38.666
16.000,37.500,37.500,0.100,109.772,98.536,18.355,-0.000,9.910,17.069,9.618,8.395,17.641,15.946,8.960,18.139,21.963,9.222,18.347,28.662,10.037,18.702,35.737,10.764,19.575,42.079,11.881,20.115,49.439,13.508,20.596,55.564,15.571,21.149,62.974,18.655,21.729,68.936,21.673,21.089,77.114,25.597,10.631,-0.000,20.574,9.459,9.763,22.534,9.715,14.895,23.129,9.859,22.754,23.174,10.417,27.173,24.021,10.541,35.048,24.519,11.138,39.790,25.705,11.516,47.081,26.971,12.195,50.816,28.752,12.367,58.093,31.266,12.788,61.480,33.647,12.063,69.961,38.147,24.738,-0.000,19.561,25.686,9.951,22.513,25.675,13.959,23.155,26.301,21.866,23.266,26.379,26.059,24.067,26.971,33.894,24.659,27.149,38.248,25.708,28.039,45.566,27.135,28.173,49.847,28.974,28.857,57.243,31.616,28.654,61.531,34.356,29.105,69.962,38.666
15.500,37.500,37.500,0.100,109.587,98.231,18.355,-0.000,9.910,17.068,9.628,8.398,17.640,15.967,8.968,18.143,22.043,9.250,18.354,28.746,10.098,18.715,35.872,10.882,19.592,42.212,12.060,20.143,49.619,13.798,20.627,55.723,15.959,21.186,63.145,19.221,21.763,69.048,22.380,21.117,77.182,26.548,10.631,-0.000,20.574,9.459,9.763,22.535,9.716,14.909,23.136,9.862,22.765,23.203,10.424,27.195,24.075,10.552,35.060,24.628,11.152,39.799,25.863,11.533,47.060,27.217,12.213,50.772,29.060,12.387,57.980,31.707,12.806,61.314,34.163,12.071,69.675,38.871,24.738,-0.000,19.561,25.687,9.950,22.513,25.676,13.968,23.159,26.305,21.871,23.292,26.385,26.070,24.113,26.981,33.894,24.761,27.162,38.248,25.853,28.055,45.531,27.367,28.191,49.792,29.277,28.876,57.116,32.053,28.670,61.350,34.895,29.118,69.665,39.414
15.000,37.500,37.500,0.100,109.587,98.231,18.355,-0.000,9.910,17.068,9.628,8.398,17.640,15.967,8.968,18.143,22.043,9.250,18.354,28.746,10.098,18.715,35.872,10.882,19.592,42.212,12.060,20.143,49.619,13.798,20.627,55.723,15.959,21.186,63.145,19.221,21.763,69.048,22.380,21.117,77.182,26.548,10.631,-0.000,20.574,9.459,9.763,22.535,9.716,14.909,23.136,9.862,22.765,23.203,10.424,27.195,24.075,10.552,35.060,24.628,11.152,39.799,25.863,11.533,47.060,27.217,12.213,50.772,29.060,12.387,57.980,31.707,12.806,61.314,34.163,12.071,69.675,38.871,24.738,-0.000,19.561,25.687,9.950,22.513,25.676,13.968,23.159,26.305,21.871,23.292,26.385,26.070,24.113,26.981,33.894,24.761,27.162,38.248,25.853,28.055,45.531,27.367,28.191,49.792,29.277,28.876,57.116,32.053,28.670,61.350,34.895,29.118,69.665,39.414
14.500,37.500,37.500,0.100,109.587,98.231,18.355,-0.000,9.910,17.068,9.628,8.398,17.640,15.967,8.968,18.143,22.043,9.250,18.354,28.746,10.098,18.715,35.872,10.882,19.592,42.212,12.060,20.143,49.619,13.798,20.627,55.723,15.959,21.186,63.145,19.221,21.763,69.048,22.380,21.117,77.182,26.548,10.631,-0.000,20.574,9.459,9.763,22.535,9.716,14.909,23.136,9.862,22.765,23.203,10.424,27.195,24.075,10.552,35.060,24.628,11.152,39.799,25.863,11.533,47.060,27.217,12.213,50.772,29.060,12.387,57.980,31.707,12.806,61.314,34.163,12.071,69.675,38.871,24.738,-0.000,19.561,25.687,9.950,22.513,25.676,13.968,23.159,26.305,21.871,23.292,26.385,26.070,24.113,26.981,33.894,24.761,27.162,38.248,25.853,28.055,45.531,27.367,28.191,49.792,29.277,28.876,57.116,32.053,28.670,61.350,34.895,29.118,69.665,39.414
14.000,37.500,37.500,0.100,109.406,97.930,18.355,-0.000,9.910,17.067,9.638,8.400,17.638,15.987,8.975,18.147,22.122,9.277,18.360,28.829,10.158,18.727,36.003,11.001,19.609,42.341,12.240,20.170,49.792,14.086,20.656,55.873,16.345,21.220,63.301,19.779,21.795,69.143,23.073,21.143,77.225,27.476,10.631,-0.000,20.574,9.459,9.763,22.536,9.717,14.923,23.144,9.865,22.775,23.233,10.430,27.215,24.129,10.562,35.070,24.738,11.166,39.806,26.020,11.548,47.036,27.459,12.231,50.724,29.363,12.405,57.864,32.137,12.823,61.145,34.664,12.078,69.386,39.571,24.738,-0.000,19.561,25.687,9.950,22.514,25.677,13.976,23.163,26.309,21.874,23.317,26.391,26.080,24.159,26.991,33.892,24.862,27.174,38.245,25.997,28.070,45.493,27.596,28.208,49.734,29.575,28.893,56.986,32.481,28.685,61.166,35.418,29.129,69.364,40.137
13.500,37.500,37.500,0.100,109.406,97.930,18.355,-0.000,9.910,17.067,9.638,8.400,17.638,15.987,8.975,18.147,22.122,9.277,18.360,28.829,10.158,18.727,36.003,11.001,19.609,42.341,12.240,20.170,49.792,14.086,20.656,55.873,16.345,21.220,63.301,19.779,21.795,69.143,23.073,21.143,77.225,27.476,10.631,-0.000,20.574,9.459,9.763,22.536,9.717,14.923,23.144,9.865,22.775,23.233,10.430,27.215,24.129,10.562,35.070,24.738,11.166,39.806,26.020,11.548,47.036,27.459,12.231,50.724,29.363,12.405,57.864,32.137,12.823,61.145,34.664,12.078,69.386,39.571,24.738,-0.000,19.561,25.687,9.950,22.514,25.677,13.976,23.163,26.309,21.874,23.317,26.391,26.080,24.159,26.991,33.892,24.862,27.174,38.245,25.997,28.070,45.493,27.596,28.208,49.734,29.575,28.893,56.986,32.481,28.685,61.166,35.418,29.129,69.364,40.137
13.000,37.500,37.500,0.100,109.406,97.930,18.355,-0.000,9.910,17.067,9.638,8.400,17.638,15.987,8.975,18.147,22.122,9.277,18.360,28.829,10.158,18.727,36.003,11.001,19.609,42.341,12.240,20.170,49.792,14.086,20.656,55.873,16.345,21.220,63.301,19.779,21.795,69.143,23.073,21.143,77.225,27.476,10.631,-0.000,20.574,9.459,9.763,22.536,9.717,14.923,23.144,9.865,22.775,23.233,10.430,27.215,24.129,10.562,35.070,24.738,11.166,39.806,26.020,11.548,47.036,27.459,12.231,50.724,29.363,12.405,57.864,32.137,12.823,61.145,34.664,12.078,69.386,39.571,24.738,-0.000,19.561,25.687,9.950,22.514,25.677,13.976,23.163,26.309,21.874,23.317,26.391,26.080,24.159,26.991,33.892,24.862,27.174,38.245,25.997,28.070,45.493,27.596,28.208,49.734,29.575,28.893,56.986,32.481,28.685,61.166,35.418,29.129,69.364,40.137
12.500,37.500,37.500,0.100,109.406,97.930,18.355,-0.000,9.910,17.067,9.638,8.400,17.638,15.987,8.975,18.147,22.122,9.277,18.360,28.829,10.158,18.727,36.003,11.001,19.609,42.341,12.240,20.170,49.792,14.086,20.656,55.873,16.345,21.220,63.301,19.779,21.795,69.143,23.073,21.143,77.225,27.476,10.631,-0.000,20.574,9.459,9.763,22.536,9.717,14.923,23.144,9.865,22.775,23.233,10.430,27.215,24.129,10.562,35.070,24.738,11.166,39.806,26.020,11.548,47.036,27.459,12.231,50.724,29.363,12.405,57.864,32.137,12.823,61.145,34.664,12.078,69.386,39.571,24.738,-0.000,19.561,25.687,9.950,22.514,25.677,13.976,23.163,26.309,21.874,23.317,26.391,26.080,24.159,26.991,33.892,24.862,27.174,38.245,25.997,28.070,45.493,27.596,28.208,49.734,29.575,28.893,56.986,32.481,28.685,61.166,35.418,29.129,69.364,40.137
12.000,37.500,37.500,0.100,109.227,97.633,18.355,-0.000,9.910,17.066,9.648,8.402,17.637,16.006,8.983,18.150,22.200,9.306,18.366,28.910,10.219,18.739,36.132,11.121,19.624,42.466,12.419,20.195,49.959,14.374,20.684,56.015,16.727,21.252,63.444,20.330,21.825,69.223,23.754,21.166,77.245,28.379,10.631,-0.000,20.574,9.459,9.763,22.538,9.719,14.935,23.151,9.868,22.784,23.262,10.436,27.234,24.183,10.571,35.077,24.847,11.178,39.810,26.176,11.563,47.008,27.699,12.247,50.673,29.662,12.422,57.745,32.558,12.839,60.974,35.153,12.085,69.095,40.248,24.738,-0.000,19.561,25.688,9.950,22.515,25.679,13.984,23.167,26.312,21.877,23.343,26.397,26.088,24.205,27.000,33.888,24.963,27.185,38.240,26.139,28.085,45.453,27.823,28.224,49.673,29.869,28.909,56.854,32.899,28.698,60.978,35.929,29.139,69.061,40.836
11.500,37.500,37.500,0.100,109.227,97.633,18.355,-0.000,9.910,17.066,9.648,8.402,17.637,16.006,8.983,18.150,22.200,9.306,18.366,28.910,10.219,18.739,36.132,11.121,19.624,42.466,12.419,20.195,49.959,14.374,20.684,56.015,16.727,21.252,63.444,20.330,21.825,69.223,23.754,21.166,77.245,28.379,10.631,-0.000,20.574,9.459,9.763,22.538,9.719,14.935,23.151,9.868,22.784,23.262,10.436,27.234,24.183,10.571,35.077,24.847,11.178,39.810,26.176,11.563,47.008,27.699,12.247,50.673,29.662,12.422,57.745,32.558,12.839,60.974,35.153,12.085,69.095,40.248,24.738,-0.000,19.561,25.688,9.950,22.515,25.679,13.984,23.167,26.312,21.877,23.343,26.397,26.088,24.205,27.000,33.888,24.963,27.185,38.240,26.139,28.085,45.453,27.823,28.224,49.673,29.869,28.909,56.854,32.899,28.698,60.978,35.929,29.139,69.061,40.836
11.000,37.500,37.500,0.100,109.227,97.633,18.355,-0.000,9.910,17.066,9.648,8.402,17.637,16.006,8.983,18.150,22.200,9.306,18.366,28.910,10.219,18.739,36.132,11.121,19.624,42.466,12.419,20.195,49.959,14.374,20.684,56.015,16.727,21.252,63.444,20.330,21.825,69.223,23.754,21.166,77.245,28.379,10.631,-0.000,20.574,9.459,9.763,22.538,9.719,14.935,23.151,9.868,22.784,23.262,10.436,27.234,24.183,10.571,35.077,24.847,11.178,39.810,26.176,11.563,47.008,27.699,12.247,50.673,29.662,12.422,57.745,32.558,12.839,60.974,35.153,12.085,69.095,40.248,24.738,-0.000,19.561,25.688,9.950,22.515,25.679,13.984,23.167,26.312,21.877,23.343,26.397,26.088,24.205,27.000,33.888,24.963,27.185,38.240,26.139,28.085,45.453,27.823,28.224,49.673,29.869,28.909,56.854,32.899,28.698,60.978,35.929,29.139,69.061,40.836
10.500,37.500,37.500,0.100,109.052,97.341,18.355,-0.000,9.910,17.065,9.658,8.405,17.636,16.026,8.990,18.153,22.276,9.334,18.371,28.990,10.280,18.750,36.257,11.241,19.639,42.588,12.598,20.219,50.119,14.662,20.710,56.148,17.107,21.283,63.573,20.874,21.854,69.288,24.422,21.188,77.246,29.261,10.631,-0.000,20.574,9.459,9.762,22.539,9.720,14.947,23.159,9.870,22.792,23.292,10.441,27.251,24.237,10.580,35.083,24.955,11.190,39.811,26.331,11.577,46.978,27.936,12.262,50.618,29.956,12.437,57.622,32.970,12.853,60.800,35.630,12.090,68.801,40.904,24.738,-0.000,19.561,25.688,9.949,22.515,25.680,13.991,23.171,26.316,21.879,23.368,26.402,26.095,24.251,27.008,33.883,25.063,27.195,38.233,26.281,28.098,45.410,28.046,28.239,49.609,30.158,28.924,56.718,33.308,28.711,60.789,36.426,29.148,68.755,41.513
10.000,37.500,37.500,0.100,109.052,97.341,18.355,-0.000,9.910,17.065,9.658,8.405,17.636,16.026,8.990,18.153,22.276,9.334,18.371,28.990,10.280,18.750,36.257,11.241,19.639,42.588,12.598,20.219,50.119,14.662,20.710,56.148,17.107,21.283,63.573,20.874,21.854,69.288,24.422,21.188,77.246,29.261,10.631,-0.000,20.574,9.459,9.762,22.539,9.720,14.947,23.159,9.870,22.792,23.292,10.441,27.251,24.237,10.580,35.083,24.955,11.190,39.811,26.331,11.577,46.978,27.936,12.262,50.618,29.956,12.437,57.622,32.970,12.853,60.800,35.630,12.090,68.801,40.904,24.738,-0.000,19.561,25.688,9.949,22.515,25.680,13.991,23.171,26.316,21.879,23.368,26.402,26.095,24.251,27.008,33.883,25.063,27.195,38.233,26.281,28.098,45.410,28.046,28.239,49.609,30.158,28.924,56.718,33.308,28.711,60.789,36.426,29.148,68.755,41.513
9.500,37.500,37.500,0.100,109.052,97.341,18.355,-0.000,9.910,17.065,9.658,8.405,17.636,16.026,8.990,18.153,22.276,9.334,18.371,28.990,10.280,18.750,36.257,11.241,19.639,42.588,12.598,20.219,50.119,14.662,20.710,56.148,17.107,21.283,63.573,20.874,21.854,69.288,24.422,21.188,77.246,29.261,10.631,-0.000,20.574,9.459,9.762,22.539,9.720,14.947,23.159,9.870,22.792,23.292,10.441,27.251,24.237,10.580,35.083,24.955,11.190,39.811,26.331,11.577,46.978,27.936,12.262,50.618,29.956,12.437,57.622,32.970,12.853,60.800,35.630,12.090,68.801,40.904,24.738,-0.000,19.561,25.688,9.949,22.515,25.680,13.991,23.171,26.316,21.879,23.368,26.402,26.095,24.251,27.008,33.883,25.063,27.195,38.233,26.281,28.098,45.410,28.046,28.239,49.609,30.158,28.924,56.718,33.308,28.711,60.789,36.426,29.148,68.755,41.513
9.000,37.500,37.500,0.100,109.052,97.341,18.355,-0.000,9.910,17.065,9.658,8.405,17.636,16.026,8.990,18.153,22.276,9.334,18.371,28.990,10.280,18.750,36.257,11.241,19.639,42.588,12.598,20.219,50.119,14.662,20.710,56.148,17.107,21.283,63.573,20.874,21.854,69.288,24.422,21.188,77.246,29.261,10.631,-0.000,20.574,9.459,9.762,22.539,9.720,14.947,23.159,9.870,22.792,23.292,10.441,27.251,24.237,10.580,35.083,24.955,11.190,39.811,26.331,11.577,46.978,27.936,12.262,50.618,29.956,12.437,57.622,32.970,12.853,60.800,35.630,12.090,68.801,40.904,24.738,-0.000,19.561,25.688,9.949,22.515,25.680,13.991,23.171,26.316,21.879,23.368,26.402,26.095,24.251,27.008,33.883,25.063,27.195,38.233,26.281,28.098,45.410,28.046,28.239,49.609,30.158,28.924,56.718,33.308,28.711,60.789,36.426,29.148,68.755,41.513
8.500,37.500,37.500,0.100,108.879,97.054,18.355,-0.000,9.910,17.064,9.668,8.407,17.634,16.044,8.998,18.156,22.352,9.363,18.376,29.068,10.341,18.761,36.381,11.362,19.654,42.706,12.778,20.242,50.272,14.948,20.735,56.275,17.485,21.312,63.689,21.411,21.880,69.339,25.078,21.209,77.228,30.121,10.631,-0.000,20.574,9.459,9.762,22.540,9.721,14.958,23.166,9.872,22.799,23.321,10.446,27.266,24.291,10.589,35.086,25.063,11.202,39.809,26.485,11.590,46.944,28.171,12.277,50.560,30.246,12.452,57.497,33.375,12.866,60.624,36.095,12.095,68.506,41.540,24.738,-0.000,19.561,25.688,9.948,22.516,25.681,13.999,23.174,26.319,21.880,23.393,26.407,26.101,24.297,27.016,33.876,25.162,27.205,38.223,26.421,28.111,45.365,28.267,28.253,49.542,30.443,28.938,56.581,33.709,28.722,60.596,36.911,29.155,68.447,42.170
8.000,37.500,37.500,0.100,108.879,97.054,18.355,-0.000,9.910,17.064,9.668,8.407,17.634,16.044,8.998,18.156,22.352,9.363,18.376,29.068,10.341,18.761,36.381,11.362,19.654,42.706,12.778,20.242,50.272,14.948,20.735,56.275,17.485,21.312,63.689,21.411,21.880,69.339,25.078,21.209,77.228,30.121,10.631,-0.000,20.574,9.459,9.762,22.540,9.721,14.958,23.166,9.872,22.799,23.321,10.446,27.266,24.291,10.589,35.086,25.063,11.202,39.809,26.485,11.590,46.944,28.171,12.277,50.560,30.246,12.452,57.497,33.375,12.866,60.624,36.095,12.095,68.506,41.540,24.738,-0.000,19.561,25.688,9.948,22.516,25.681,13.999,23.174,26.319,21.880,23.393,26.407,26.101,24.297,27.016,33.876,25.162,27.205,38.223,26.421,28.111,45.365,28.267,28.253,49.542,30.443,28.938,56.581,33.709,28.722,60.596,36.911,29.155,68.447,42.170
7.500,37.500,37.500,0.100,108.879,97.054,18.355,-0.000,9.910,17.064,9.668,8.407,17.634,16.044,8.998,18.156,22.352,9.363,18.376,29.068,10.341,18.761,36.381,11.362,19.654,42.706,12.778,20.242,50.272,14.948,20.735,56.275,17.485,21.312,63.689,21.411,21.880,69.339,25.078,21.209,77.228,30.121,10.631,-0.000,20.574,9.459,9.762,22.540,9.721,14.958,23.166,9.872,22.799,23.321,10.446,27.266,24.291,10.589,35.086,25.063,11.202,39.809,26.485,11.590,46.944,28.171,12.277,50.560,30.246,12.452,57.497,33.375,12.866,60.624,36.095,12.095,68.506,41.540,24.738,-0.000,19.561,25.688,9.948,22.516,25.681,13.999,23.174,26.319,21.880,23.393,26.407,26.101,24.297,27.016,33.876,25.162,27.205,38.223,26.421,28.111,45.365,28.267,28.253,49.542,30.443,28.938,56.581,33.709,28.722,60.596,36.911,29.155,68.447,42.170
