L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60
86.000,30.000,30.000,916.166,0.100,0.100,0.615,2.525,21.859,0.597,11.016,19.995,-0.777,28.042,21.079,-3.257,41.662,22.501,-7.673,56.237,22.183,-10.332,67.548,25.149,-18.057,79.132,25.356,-22.000,88.916,26.756,-28.821,98.609,27.545,-33.237,105.412,28.314,-38.709,109.707,28.352,-44.740,113.121,28.084,-52.851,115.474,27.455,-58.665,117.009,27.357,-65.508,117.361,25.935,-71.266,117.559,24.319,-76.707,116.312,22.824,-81.116,114.166,21.298,-83.350,112.164,20.219,-83.578,109.040,19.841,31.227,3.899,4.344,31.996,11.038,8.071,26.349,31.542,8.411,21.878,48.837,11.334,17.221,64.724,11.748,8.168,78.235,12.869,-0.142,90.398,15.264,-7.426,100.328,17.260,-15.167,109.646,19.519,-22.267,116.315,20.861,-30.690,123.202,22.958,-38.925,125.985,23.495,-48.015,127.733,23.996,-56.540,128.865,24.192,-63.962,128.319,22.814,-70.339,127.120,21.117,-76.746,124.537,18.869,-82.496,120.982,16.513,-86.737,115.080,15.688,-88.320,109.808,15.228,30.642,3.729,40.279,31.568,12.232,36.865,26.588,31.332,36.807,22.078,48.150,36.149,15.411,63.986,36.673,9.409,77.271,36.561,1.806,89.848,37.241,-6.801,98.689,37.861,-15.215,107.715,38.121,-21.718,114.785,38.133,-31.253,120.949,38.104,-39.608,124.275,38.086,-49.514,126.106,37.784,-58.168,127.666,36.311,-66.548,127.396,34.081,-73.928,126.418,31.391,-80.691,124.420,27.819,-86.056,121.136,25.208,-90.038,114.734,22.731,-91.464,108.821,19.991
87.000,30.000,30.000,966.414,0.100,0.100,0.615,2.525,21.859,0.586,10.965,19.997,-0.808,27.950,21.081,-3.298,41.517,22.508,-7.725,55.988,22.209,-10.413,67.239,25.162,-18.149,78.767,25.312,-22.128,88.507,26.651,-28.983,98.164,27.382,-33.367,104.871,28.094,-38.785,109.056,28.070,-44.797,112.307,27.846,-52.937,114.427,27.280,-58.766,115.799,27.237,-65.571,115.997,25.784,-71.298,116.060,24.116,-76.665,114.710,22.581,-80.977,112.483,21.032,-83.089,110.467,19.942,-83.193,107.355,19.558,31.226,3.899,4.344,31.994,11.039,8.071,26.315,31.481,8.396,21.825,48.738,11.315,17.133,64.591,11.743,8.061,77.989,12.864,-0.276,90.070,15.181,-7.592,99.950,17.119,-15.348,109.216,19.325,-22.433,115.814,20.628,-30.922,122.644,22.660,-39.352,125.354,23.256,-48.391,126.807,23.830,-56.898,127.727,24.116,-64.238,126.997,22.691,-70.538,125.649,20.927,-76.848,122.934,18.617,-82.476,119.259,16.218,-86.508,113.271,15.369,-87.907,107.957,14.892,30.641,3.730,40.279,31.564,12.225,36.861,26.568,31.289,36.794,22.050,48.050,36.131,15.368,63.816,36.668,9.301,77.066,36.558,1.659,89.646,37.168,-6.981,98.405,37.730,-15.402,107.349,37.939,-21.919,114.368,37.909,-31.484,120.427,37.804,-39.862,123.569,37.844,-49.777,125.124,37.628,-58.493,126.444,36.222,-66.919,126.003,33.935,-74.211,124.869,31.168,-80.862,122.744,27.536,-86.117,119.347,24.882,-89.889,112.828,22.371,-91.081,106.857,19.613
88.000,30.000,30.000,914.659,0.100,0.100,0.615,2.525,21.859,0.576,10.917,19.996,-0.837,27.862,21.068,-3.342,41.377,22.482,-7.786,55.743,22.165,-10.490,66.863,25.103,-18.296,78.285,25.257,-22.341,87.948,26.602,-29.274,97.519,27.337,-33.746,104.167,28.076,-39.196,108.291,28.124,-45.156,111.434,27.935,-53.287,113.454,27.350,-59.026,114.734,27.318,-65.820,114.830,25.848,-71.493,114.816,24.185,-76.779,113.379,22.670,-81.031,111.085,21.122,-83.073,109.076,20.045,-83.106,105.958,19.655,31.226,3.900,4.343,31.992,11.040,8.072,26.284,31.422,8.375,21.773,48.641,11.271,17.037,64.461,11.683,7.902,77.755,12.788,-0.517,89.732,15.109,-7.904,99.524,17.057,-15.733,108.694,19.265,-22.933,115.232,20.592,-31.489,122.009,22.751,-39.855,124.558,23.376,-48.856,125.896,23.943,-57.347,126.708,24.224,-64.621,125.857,22.781,-70.880,124.424,21.004,-77.119,121.596,18.684,-82.647,117.822,16.285,-86.520,111.786,15.439,-87.781,106.451,14.947,30.641,3.731,40.279,31.560,12.221,36.858,26.544,31.260,36.775,22.005,47.978,36.089,15.292,63.686,36.607,9.165,76.847,36.483,1.443,89.321,37.096,-7.268,97.981,37.670,-15.756,106.818,37.881,-22.317,113.755,37.860,-31.942,119.688,37.881,-40.364,122.745,37.963,-50.267,124.174,37.734,-58.948,125.369,36.322,-67.314,124.803,34.022,-74.560,123.580,31.238,-81.144,121.346,27.599,-86.320,117.864,24.937,-89.951,111.267,22.413,-90.980,105.261,19.634
89.000,30.000,30.000,922.383,0.100,0.100,0.615,2.525,21.859,0.565,10.867,19.997,-0.877,27.764,21.074,-3.409,41.217,22.499,-7.890,55.476,22.213,-10.686,66.682,25.192,-18.455,78.057,25.357,-22.469,87.675,26.733,-29.389,97.217,27.530,-33.798,103.768,28.302,-39.168,107.766,28.356,-45.063,110.807,28.135,-53.183,112.739,27.492,-58.850,113.948,27.440,-65.517,113.935,25.955,-71.178,113.811,24.271,-76.384,112.308,22.727,-80.548,109.931,21.134,-82.596,107.873,20.093,-82.549,104.778,19.762,31.226,3.900,4.343,31.989,11.041,8.072,26.237,31.382,8.365,21.680,48.572,11.266,16.870,64.360,11.707,7.697,77.570,12.829,-0.702,89.517,15.167,-8.074,99.289,17.158,-15.882,108.429,19.434,-23.057,114.918,20.823,-31.572,121.574,23.013,-39.875,123.994,23.608,-48.843,125.233,24.132,-57.307,125.962,24.389,-64.523,124.994,22.919,-70.714,123.448,21.118,-76.847,120.547,18.766,-82.266,116.642,16.297,-86.126,110.467,15.483,-87.262,105.099,15.067,30.641,3.732,40.278,31.555,12.216,36.855,26.513,31.227,36.767,21.940,47.896,36.085,15.155,63.544,36.638,9.014,76.647,36.515,1.321,89.091,37.151,-7.366,97.710,37.767,-15.820,106.484,38.047,-22.376,113.392,38.085,-32.022,119.238,38.132,-40.440,122.181,38.194,-50.325,123.482,37.914,-58.944,124.562,36.476,-67.249,123.860,34.150,-74.432,122.509,31.332,-80.928,120.180,27.651,-86.006,116.616,24.925,-89.501,109.943,22.479,-90.408,103.887,19.781
90.000,30.000,30.000,996.403,0.100,0.100,0.615,2.525,21.859,0.554,10.816,19.999,-0.907,27.672,21.078,-3.448,41.071,22.508,-7.937,55.225,22.236,-10.730,66.286,25.235,-18.558,77.559,25.475,-22.627,87.112,26.914,-29.601,96.593,27.782,-34.001,103.046,28.584,-39.295,106.887,28.629,-45.119,109.785,28.361,-53.227,111.567,27.637,-58.799,112.646,27.547,-65.454,112.474,25.999,-71.034,112.222,24.285,-76.109,110.575,22.740,-80.163,108.050,21.116,-82.338,105.844,19.855,-82.273,102.773,19.468,31.225,3.901,4.343,31.987,11.042,8.072,26.202,31.320,8.348,21.626,48.471,11.241,16.778,64.227,11.692,7.547,77.338,12.845,-0.920,89.179,15.253,-8.341,98.864,17.322,-16.183,107.910,19.667,-23.361,114.306,21.102,-31.856,120.803,23.301,-40.103,123.050,23.844,-49.043,124.129,24.295,-57.503,124.698,24.490,-64.643,123.551,22.958,-70.775,121.865,21.111,-76.787,118.777,18.720,-82.028,114.698,16.208,-85.821,108.452,15.230,-86.940,103.074,14.734,30.641,3.732,40.278,31.552,12.209,36.852,26.496,31.185,36.753,21.914,47.798,36.061,15.118,63.373,36.623,8.941,76.368,36.525,1.197,88.690,37.229,-7.543,97.213,37.924,-16.033,105.907,38.277,-22.616,112.750,38.359,-32.307,118.475,38.414,-40.744,121.267,38.432,-50.619,122.381,38.070,-59.198,123.272,36.567,-67.429,122.374,34.176,-74.545,120.864,31.300,-80.933,118.337,27.571,-85.877,114.589,24.786,-89.281,107.845,22.186,-90.122,101.797,19.414
91.000,30.000,30.000,996.403,0.100,0.100,0.615,2.525,21.859,0.554,10.816,19.999,-0.907,27.672,21.078,-3.448,41.071,22.508,-7.937,55.225,22.236,-10.730,66.286,25.235,-18.558,77.559,25.475,-22.627,87.112,26.914,-29.601,96.593,27.782,-34.001,103.046,28.584,-39.295,106.887,28.629,-45.119,109.785,28.361,-53.227,111.567,27.637,-58.799,112.646,27.547,-65.454,112.474,25.999,-71.034,112.222,24.285,-76.109,110.575,22.740,-80.163,108.050,21.116,-82.338,105.844,19.855,-82.273,102.773,19.468,31.225,3.901,4.343,31.987,11.042,8.072,26.202,31.320,8.348,21.626,48.471,11.241,16.778,64.227,11.692,7.547,77.338,12.845,-0.920,89.179,15.253,-8.341,98.864,17.322,-16.183,107.910,19.667,-23.361,114.306,21.102,-31.856,120.803,23.301,-40.103,123.050,23.844,-49.043,124.129,24.295,-57.503,124.698,24.490,-64.643,123.551,22.958,-70.775,121.865,21.111,-76.787,118.777,18.720,-82.028,114.698,16.208,-85.821,108.452,15.230,-86.940,103.074,14.734,30.641,3.732,40.278,31.552,12.209,36.852,26.496,31.185,36.753,21.914,47.798,36.061,15.118,63.373,36.623,8.941,76.368,36.525,1.197,88.690,37.229,-7.543,97.213,37.924,-16.033,105.907,38.277,-22.616,112.750,38.359,-32.307,118.475,38.414,-40.744,121.267,38.432,-50.619,122.381,38.070,-59.198,123.272,36.567,-67.429,122.374,34.176,-74.545,120.864,31.300,-80.933,118.337,27.571,-85.877,114.589,24.786,-89.281,107.845,22.186,-90.122,101.797,19.414
92.000,30.000,30.000,1149.473,0.100,0.100,0.615,2.525,21.859,0.539,10.740,19.992,-0.952,27.530,21.037,-3.548,40.931,22.504,-8.054,55.085,22.350,-10.793,65.963,25.438,-18.644,77.148,25.795,-22.719,86.617,27.329,-29.710,96.032,28.312,-34.073,102.391,29.167,-39.271,106.112,29.201,-45.023,108.874,28.943,-53.088,110.469,28.160,-58.636,111.390,28.038,-65.224,111.046,26.535,-70.753,110.640,24.841,-75.790,108.866,23.288,-79.726,106.261,21.650,-81.899,103.966,20.372,-81.778,100.894,20.031,31.225,3.901,4.343,31.985,11.044,8.073,26.163,31.229,8.308,21.500,48.383,11.204,16.637,64.197,11.775,7.399,77.200,13.060,-1.083,88.919,15.593,-8.511,98.514,17.776,-16.340,107.459,20.247,-23.467,113.754,21.764,-31.949,120.152,23.987,-40.277,122.301,24.543,-49.110,123.144,24.949,-57.568,123.498,25.073,-64.691,122.173,23.552,-70.755,120.314,21.712,-76.661,117.086,19.298,-81.780,112.859,16.747,-85.471,106.478,15.761,-86.476,101.053,15.314,30.640,3.733,40.278,31.542,12.204,36.847,26.448,31.140,36.720,21.840,47.679,36.020,15.057,63.154,36.707,8.877,76.067,36.729,1.114,88.283,37.559,-7.638,96.710,38.365,-16.125,105.299,38.845,-22.718,112.097,39.007,-32.441,117.736,39.076,-40.896,120.382,39.114,-50.768,121.262,38.700,-59.289,121.964,37.148,-67.457,120.856,34.760,-74.511,119.154,31.892,-80.824,116.493,28.137,-85.649,112.633,25.312,-88.869,105.825,22.752,-89.599,99.744,20.026
93.000,30.000,30.000,1072.948,0.100,0.100,0.615,2.525,21.859,0.527,10.682,19.995,-0.987,27.425,21.045,-3.597,40.762,22.519,-8.116,54.850,22.384,-10.888,65.751,25.502,-18.696,76.906,25.878,-22.716,86.340,27.445,-29.691,95.654,28.420,-34.178,101.922,29.286,-39.410,105.540,29.378,-45.071,108.136,29.139,-53.175,109.615,28.314,-58.617,110.453,28.224,-65.040,109.997,26.691,-70.479,109.467,24.963,-75.374,107.569,23.406,-79.188,104.851,21.751,-81.279,102.527,20.483,-81.024,99.502,20.153,31.225,3.902,4.343,31.983,11.045,8.073,26.121,31.165,8.293,21.432,48.276,11.188,16.536,64.049,11.772,7.293,76.986,13.072,-1.147,88.669,15.629,-8.535,98.263,17.862,-16.448,107.248,20.351,-23.743,113.458,21.873,-32.317,119.741,24.200,-40.562,121.672,24.781,-49.308,122.339,25.156,-57.713,122.597,25.289,-64.714,121.144,23.723,-70.696,119.146,21.833,-76.461,115.759,19.386,-81.394,111.381,16.816,-84.881,104.921,15.835,-85.687,99.487,15.394,30.640,3.734,40.278,31.538,12.196,36.843,26.426,31.091,36.708,21.803,47.567,36.005,15.000,62.977,36.713,8.829,75.835,36.736,1.123,88.000,37.590,-7.584,96.393,38.444,-16.237,105.118,38.971,-22.916,111.794,39.110,-32.694,117.237,39.271,-41.153,119.710,39.341,-50.992,120.410,38.906,-59.442,120.998,37.356,-67.547,119.754,34.912,-74.499,117.894,31.986,-80.661,115.063,28.201,-85.319,111.072,25.360,-88.319,104.177,22.799,-88.812,98.065,20.073
94.000,30.000,30.000,1035.094,0.100,0.100,0.615,2.525,21.859,0.516,10.633,20.000,-1.016,27.336,21.068,-3.634,40.618,22.566,-8.161,54.644,22.482,-10.904,65.384,25.666,-18.807,76.556,26.114,-22.847,85.971,27.686,-29.844,95.252,28.628,-34.276,101.425,29.471,-39.428,104.917,29.534,-45.003,107.405,29.233,-53.073,108.772,28.313,-58.433,109.525,28.188,-64.770,108.918,26.624,-70.165,108.244,24.810,-74.985,106.231,23.180,-78.701,103.427,21.493,-80.700,101.038,20.227,-80.362,98.023,19.939,31.224,3.902,4.343,31.980,11.046,8.073,26.080,31.113,8.285,21.372,48.191,11.194,16.449,63.934,11.817,7.151,76.809,13.211,-1.297,88.390,15.872,-8.701,97.916,18.066,-16.625,106.859,20.522,-23.908,113.021,22.040,-32.457,119.189,24.344,-40.627,120.988,24.865,-49.311,121.532,25.149,-57.721,121.685,25.234,-64.687,120.073,23.642,-70.568,117.926,21.674,-76.227,114.397,19.138,-81.041,109.890,16.524,-84.331,103.305,15.541,-84.999,97.816,15.149,30.639,3.735,40.277,31.536,12.187,36.839,26.416,31.039,36.701,21.790,47.450,36.010,14.999,62.779,36.759,8.807,75.541,36.865,0.997,87.685,37.815,-7.756,96.140,38.659,-16.388,104.768,39.146,-23.057,111.392,39.280,-32.850,116.732,39.414,-41.296,119.079,39.426,-51.093,119.634,38.899,-59.472,120.079,37.300,-67.584,118.626,34.810,-74.492,116.589,31.769,-80.503,113.609,27.914,-85.030,109.496,25.032,-87.809,102.525,22.485,-88.113,96.380,19.829
95.000,30.000,30.000,1049.245,0.100,0.100,0.615,2.525,21.859,0.504,10.576,20.004,-1.058,27.228,21.086,-3.702,40.438,22.604,-8.270,54.380,22.562,-11.100,65.180,25.759,-18.971,76.352,26.157,-22.996,85.734,27.704,-29.987,95.010,28.647,-34.344,101.090,29.477,-39.401,104.455,29.526,-44.882,106.827,29.180,-52.918,108.073,28.178,-58.282,108.740,27.978,-64.554,108.071,26.354,-69.853,107.334,24.511,-74.563,105.259,22.900,-78.160,102.402,21.243,-80.051,100.035,19.997,-79.619,97.047,19.718,31.224,3.902,4.342,31.977,11.048,8.073,26.025,31.066,8.274,21.268,48.108,11.192,16.282,63.811,11.846,6.964,76.594,13.266,-1.481,88.150,15.836,-8.884,97.684,18.024,-16.788,106.607,20.479,-24.047,112.739,22.013,-32.567,118.801,24.314,-40.662,120.461,24.794,-49.280,120.872,25.002,-57.658,120.912,25.001,-64.561,119.227,23.336,-70.388,117.001,21.330,-75.935,113.378,18.797,-80.588,108.791,16.207,-83.668,102.182,15.247,-84.160,96.702,14.855,30.639,3.735,40.277,31.532,12.181,36.836,26.390,30.997,36.692,21.734,47.348,36.007,14.899,62.606,36.794,8.631,75.366,36.917,0.847,87.566,37.786,-7.880,95.945,38.620,-16.487,104.551,39.108,-23.143,111.144,39.251,-32.946,116.386,39.383,-41.386,118.604,39.356,-51.161,119.005,38.745,-59.524,119.330,37.060,-67.556,117.782,34.484,-74.348,115.651,31.411,-80.239,112.571,27.559,-84.642,108.372,24.691,-87.237,101.327,22.136,-87.320,95.161,19.476
96.000,30.000,30.000,1317.597,0.100,0.100,0.615,2.525,21.859,0.479,10.611,20.055,-1.054,27.308,21.263,-3.644,40.430,22.880,-8.148,54.296,22.917,-10.893,64.905,26.163,-18.743,75.990,26.637,-22.719,85.288,28.259,-29.676,94.524,29.322,-33.920,100.425,30.204,-38.898,103.606,30.309,-44.300,105.770,30.042,-52.307,106.727,29.059,-57.555,107.162,28.905,-64.047,106.189,27.335,-69.465,105.338,25.544,-74.156,103.302,23.937,-77.613,100.475,22.271,-79.463,98.072,21.003,-78.968,95.114,20.762,31.223,3.905,4.343,31.971,11.050,8.082,26.032,31.154,8.422,21.339,48.125,11.459,16.399,63.775,12.193,7.117,76.447,13.681,-1.286,87.869,16.321,-8.643,97.316,18.594,-16.476,106.157,21.167,-23.843,112.318,22.790,-32.338,118.142,25.204,-40.528,119.597,25.746,-49.028,119.657,25.963,-57.479,119.368,25.957,-64.372,117.366,24.379,-70.131,115.035,22.422,-75.606,111.445,19.891,-80.137,106.838,17.252,-83.102,100.137,16.245,-83.492,94.615,15.887,30.639,3.734,40.278,31.537,12.159,36.850,26.425,30.911,36.843,21.842,47.222,36.269,15.078,62.429,37.139,8.835,75.114,37.328,1.095,87.190,38.260,-7.564,95.454,39.180,-16.099,103.966,39.780,-22.772,110.538,40.015,-32.640,115.606,40.244,-41.118,117.595,40.293,-50.896,117.664,39.695,-59.258,117.674,38.022,-67.219,115.795,35.547,-74.025,113.573,32.520,-79.914,110.531,28.645,-84.241,106.306,25.709,-86.683,99.239,23.129,-86.628,93.062,20.520
97.000,30.000,30.000,1168.499,0.100,0.100,0.615,2.525,21.859,0.467,10.540,20.051,-1.096,27.178,21.236,-3.707,40.227,22.819,-8.238,53.998,22.802,-10.985,64.430,26.001,-18.958,75.562,26.519,-22.923,84.795,28.201,-29.865,93.966,29.360,-34.121,99.814,30.336,-39.020,102.941,30.563,-44.267,105.003,30.359,-52.218,105.873,29.364,-57.346,106.261,29.192,-63.592,105.217,27.507,-68.874,104.244,25.617,-73.451,102.063,23.945,-76.876,99.098,22.250,-78.683,96.666,21.008,-78.103,93.747,20.806,31.223,3.905,4.343,31.969,11.051,8.082,25.991,31.063,8.386,21.267,47.980,11.380,16.278,63.579,12.066,6.918,76.152,13.510,-1.547,87.485,16.154,-8.917,96.915,18.512,-16.732,105.686,21.189,-24.136,111.810,22.927,-32.607,117.602,25.548,-40.654,118.915,26.163,-49.044,118.864,26.370,-57.393,118.506,26.327,-64.119,116.415,24.616,-69.776,113.945,22.538,-75.127,110.163,19.889,-79.578,105.393,17.220,-82.376,98.617,16.246,-82.616,93.079,15.933,30.639,3.735,40.277,31.530,12.154,36.845,26.386,30.873,36.810,21.768,47.128,36.195,14.968,62.263,37.012,8.657,74.843,37.160,0.897,86.786,38.089,-7.734,94.962,39.084,-16.243,103.381,39.789,-22.888,109.910,40.120,-32.737,114.903,40.555,-41.201,116.807,40.693,-50.958,116.765,40.085,-59.279,116.698,38.363,-67.131,114.693,35.729,-73.765,112.311,32.572,-79.482,109.111,28.614,-83.659,104.771,25.681,-85.929,97.663,23.139,-85.708,91.477,20.578
98.000,30.000,30.000,1168.499,0.100,0.100,0.615,2.525,21.859,0.467,10.540,20.051,-1.096,27.178,21.236,-3.707,40.227,22.819,-8.238,53.998,22.802,-10.985,64.430,26.001,-18.958,75.562,26.519,-22.923,84.795,28.201,-29.865,93.966,29.360,-34.121,99.814,30.336,-39.020,102.941,30.563,-44.267,105.003,30.359,-52.218,105.873,29.364,-57.346,106.261,29.192,-63.592,105.217,27.507,-68.874,104.244,25.617,-73.451,102.063,23.945,-76.876,99.098,22.250,-78.683,96.666,21.008,-78.103,93.747,20.806,31.223,3.905,4.343,31.969,11.051,8.082,25.991,31.063,8.386,21.267,47.980,11.380,16.278,63.579,12.066,6.918,76.152,13.510,-1.547,87.485,16.154,-8.917,96.915,18.512,-16.732,105.686,21.189,-24.136,111.810,22.927,-32.607,117.602,25.548,-40.654,118.915,26.163,-49.044,118.864,26.370,-57.393,118.506,26.327,-64.119,116.415,24.616,-69.776,113.945,22.538,-75.127,110.163,19.889,-79.578,105.393,17.220,-82.376,98.617,16.246,-82.616,93.079,15.933,30.639,3.735,40.277,31.530,12.154,36.845,26.386,30.873,36.810,21.768,47.128,36.195,14.968,62.263,37.012,8.657,74.843,37.160,0.897,86.786,38.089,-7.734,94.962,39.084,-16.243,103.381,39.789,-22.888,109.910,40.120,-32.737,114.903,40.555,-41.201,116.807,40.693,-50.958,116.765,40.085,-59.279,116.698,38.363,-67.131,114.693,35.729,-73.765,112.311,32.572,-79.482,109.111,28.614,-83.659,104.771,25.681,-85.929,97.663,23.139,-85.708,91.477,20.578
99.000,30.000,30.000,1325.080,0.100,0.100,0.615,2.525,21.859,0.449,10.454,20.054,-1.158,27.015,21.249,-3.806,39.974,22.847,-8.380,53.862,22.784,-11.108,64.342,25.971,-18.940,75.314,26.471,-22.903,84.509,28.160,-29.826,93.680,29.312,-33.995,99.431,30.264,-38.769,102.433,30.471,-43.867,104.383,30.203,-51.740,105.148,29.073,-56.789,105.464,28.800,-62.862,104.315,27.035,-68.072,103.229,25.075,-72.590,100.972,23.327,-75.940,97.935,21.637,-77.666,95.479,20.422,-77.002,92.608,20.252,31.222,3.906,4.343,31.964,11.053,8.083,25.912,30.979,8.365,21.130,47.836,11.360,16.127,63.384,11.990,6.828,75.948,13.388,-1.576,87.259,16.036,-8.914,96.637,18.421,-16.686,105.378,21.093,-24.068,111.487,22.847,-32.485,117.189,25.503,-40.391,118.359,26.071,-48.667,118.193,26.162,-56.968,117.734,25.984,-63.610,115.525,24.183,-69.158,112.942,22.036,-74.407,109.055,19.293,-78.816,104.156,16.580,-81.410,97.306,15.651,-81.490,91.762,15.378,30.639,3.737,40.277,31.523,12.145,36.840,26.342,30.816,36.793,21.674,47.001,36.184,14.868,62.103,36.940,8.638,74.674,37.034,0.966,86.576,37.966,-7.675,94.693,38.994,-16.157,103.107,39.699,-22.768,109.597,40.033,-32.608,114.470,40.496,-41.050,116.235,40.591,-50.762,116.036,39.849,-59.008,115.853,37.997,-66.728,113.679,35.253,-73.217,111.159,32.018,-78.801,107.882,27.989,-82.866,103.449,25.055,-84.942,96.288,22.551,-84.538,90.103,20.031
100.000,30.000,30.000,1144.608,0.100,0.100,0.615,2.525,21.859,0.439,10.396,20.051,-1.183,26.915,21.228,-3.833,39.821,22.801,-8.397,53.593,22.703,-11.114,63.925,25.856,-19.012,74.782,26.360,-23.038,83.916,28.080,-29.990,93.019,29.299,-34.159,98.703,30.297,-38.908,101.694,30.497,-43.945,103.591,30.266,-51.782,104.275,29.153,-56.738,104.551,28.905,-62.622,103.355,27.092,-67.725,102.182,25.084,-72.142,99.841,23.330,-75.378,96.736,21.654,-76.988,94.294,20.458,-76.246,91.444,20.301,31.222,3.906,4.343,31.963,11.054,8.082,25.888,30.890,8.332,21.105,47.697,11.293,16.080,63.204,11.894,6.741,75.657,13.257,-1.750,86.872,15.908,-9.141,96.171,18.338,-16.917,104.810,21.090,-24.279,110.852,22.910,-32.690,116.510,25.590,-40.652,117.649,26.204,-48.820,117.369,26.312,-57.043,116.846,26.136,-63.527,114.566,24.259,-68.984,111.881,22.043,-74.112,107.880,19.261,-78.365,102.878,16.541,-80.724,95.989,15.632,-80.633,90.457,15.374,30.638,3.737,40.277,31.518,12.139,36.835,26.323,30.772,36.763,21.652,46.900,36.120,14.844,61.936,36.841,8.568,74.411,36.906,0.833,86.185,37.834,-7.834,94.169,38.902,-16.314,102.450,39.684,-22.954,108.891,40.094,-32.794,113.742,40.566,-41.218,115.438,40.713,-50.905,115.134,39.990,-59.123,114.891,38.134,-66.750,112.631,35.294,-73.093,110.009,31.990,-78.537,106.630,27.933,-82.464,102.104,24.990,-84.322,94.890,22.488,-83.702,88.709,19.985
101.000,30.000,30.000,1144.608,0.100,0.100,0.615,2.525,21.859,0.439,10.396,20.051,-1.183,26.915,21.228,-3.833,39.821,22.801,-8.397,53.593,22.703,-11.114,63.925,25.856,-19.012,74.782,26.360,-23.038,83.916,28.080,-29.990,93.019,29.299,-34.159,98.703,30.297,-38.908,101.694,30.497,-43.945,103.591,30.266,-51.782,104.275,29.153,-56.738,104.551,28.905,-62.622,103.355,27.092,-67.725,102.182,25.084,-72.142,99.841,23.330,-75.378,96.736,21.654,-76.988,94.294,20.458,-76.246,91.444,20.301,31.222,3.906,4.343,31.963,11.054,8.082,25.888,30.890,8.332,21.105,47.697,11.293,16.080,63.204,11.894,6.741,75.657,13.257,-1.750,86.872,15.908,-9.141,96.171,18.338,-16.917,104.810,21.090,-24.279,110.852,22.910,-32.690,116.510,25.590,-40.652,117.649,26.204,-48.820,117.369,26.312,-57.043,116.846,26.136,-63.527,114.566,24.259,-68.984,111.881,22.043,-74.112,107.880,19.261,-78.365,102.878,16.541,-80.724,95.989,15.632,-80.633,90.457,15.374,30.638,3.737,40.277,31.518,12.139,36.835,26.323,30.772,36.763,21.652,46.900,36.120,14.844,61.936,36.841,8.568,74.411,36.906,0.833,86.185,37.834,-7.834,94.169,38.902,-16.314,102.450,39.684,-22.954,108.891,40.094,-32.794,113.742,40.566,-41.218,115.438,40.713,-50.905,115.134,39.990,-59.123,114.891,38.134,-66.750,112.631,35.294,-73.093,110.009,31.990,-78.537,106.630,27.933,-82.464,102.104,24.990,-84.322,94.890,22.488,-83.702,88.709,19.985
